City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,winfield,37.2398,-96.9956,16.9,58,0,1.54,US,1683173135
365,salalah,17.0151,54.0924,30.05,74,0,1.54,OM,1683173135
366,vrangel,42.7297,133.0839,12.03,71,62,4.06,RU,1683173136
367,siniscola,40.5719,9.6922,10.75,89,1,3.02,IT,1683173137
368,kadaya,50.9327,119.2911,11.19,24,3,4.65,RU,1683173137
369,verkh-usugli,52.7,115.1667,9.87,18,0,3.28,RU,1683173138
370,vyazemskiy,47.5378,134.7525,19.53,24,100,8.83,RU,1683173138
371,arkhipo-osipovka,44.37,38.52,11.51,86,0,3.21,RU,1683173139
372,mogadishu,2.0371,45.3438,28.18,75,99,5.97,SO,1683173023
373,hualmay,-11.0964,-77.6139,22.43,86,93,4.37,PE,1683173139
374,phalombe,-15.8064,35.6507,13.3,91,0,0.61,MW,1683173139
375,belle fourche,44.6714,-103.8522,17.4,23,80,2.31,US,1683173140
376,virginia beach,36.8529,-75.978,12.79,72,75,3.09,US,1683172781
377,porbandar,21.6422,69.6093,28.99,70,20,3.09,IN,1683173140
378,urusha,54.05,122.9,7.65,38,92,5.02,RU,1683173141
379,ostroleka,53.0862,21.5757,3.85,81,33,1.95,PL,1683173141
380,rawson,-43.3002,-65.1023,16.12,51,56,8.91,AR,1683173141
381,kudahuvadhoo,2.6708,72.8944,27.4,79,100,8.01,MV,1683173141
382,springbok,-29.6643,17.8865,9.51,60,24,1.17,ZA,1683173142
383,xinzhi,36.4989,111.7047,17.24,89,100,2.66,CN,1683173142
384,faanui,-16.4833,-151.75,28.19,78,38,8.16,PF,1683173142
385,caravelas,-17.7125,-39.2481,23.01,90,0,1.67,BR,1683172998
386,paramirim,-13.4425,-42.2389,23.95,65,100,1.47,BR,1683173143
387,wajid,3.8093,43.2471,24.45,78,100,5.57,SO,1683173143
388,maceio,-9.6658,-35.7353,23.69,100,40,1.54,BR,1683173143
389,taonan,45.3333,122.7833,19.36,23,68,6.58,CN,1683173144
390,lisala,2.15,21.5167,20.93,98,99,1.02,CD,1683173144
391,camacha,33.0833,-16.3333,16.68,77,20,3.09,PT,1683173145
392,manzhouli,49.6,117.4333,12.06,12,100,4.66,CN,1683173145
393,port augusta,-32.5,137.7667,19.46,46,0,1.73,AU,1683173145
394,dalvik,65.9702,-18.5286,-0.04,64,99,1.75,IS,1683173145
395,mbandaka,0.0487,18.2603,21.34,96,83,1.54,CD,1683173146
396,waingapu,-9.6567,120.2641,29.67,69,52,5.76,ID,1683173146
397,boa vista,2.8197,-60.6733,25.99,73,0,2.06,BR,1683173147
398,roebourne,-20.7833,117.1333,31.33,25,0,5.78,AU,1683173147
399,itoman,26.1247,127.6694,27.01,74,75,7.2,JP,1683173147
400,sindor,62.8629,51.8905,7.84,65,61,4.93,RU,1683173148
401,ville-marie,47.3335,-79.433,5.8,94,100,1.77,CA,1683173148
402,nurota,40.5614,65.6886,15.45,17,71,6.39,UZ,1683173148
403,cascais,38.6979,-9.4215,16.95,90,86,4.02,PT,1683173148
404,stephenville,32.2207,-98.2023,22.44,71,0,2.57,US,1683173149
405,fairbanks,64.8378,-147.7164,6.98,57,75,4.63,US,1683173146
406,muravlenko,63.7898,74.523,3.34,100,100,7.77,RU,1683173149
407,nhulunbuy,-12.2333,136.7667,29.34,84,75,5.66,AU,1683172881
408,pangnirtung,66.1451,-65.7125,-3.89,96,98,0.97,CA,1683173150
409,magocs,46.35,18.2324,12.12,94,100,2.36,HU,1683173151
410,garoua boulai,5.8833,14.55,17.12,95,91,1.25,CM,1683173151
411,cockburn town,21.4612,-71.1419,27.04,80,100,5.43,TC,1683172983
412,chabahar,25.2919,60.643,26.91,77,2,4.67,IR,1683173152
413,san,13.3034,-4.8956,31.69,29,13,3.63,ML,1683173152
414,alekseyevsk,57.8406,108.3492,6.76,62,98,2.14,RU,1683173153
415,ust-maya,60.4167,134.5333,5.02,71,28,4.38,RU,1683173153
416,puerto madryn,-42.7692,-65.0385,15.21,52,53,5.1,AR,1683172868
417,kavaratti,10.5669,72.642,28.78,66,55,2.75,IN,1683173154
418,ubinskoye,55.3068,79.6802,12.39,33,100,3.35,RU,1683173154
419,jibuti,11.5,42.5,27.23,66,99,2.17,DJ,1683173155
420,broken hill,-31.95,141.4333,17.08,36,5,1.97,AU,1683173155
421,dasoguz,41.8363,59.9666,17.97,32,100,1.03,TM,1683173155
422,rio gallegos,-51.6226,-69.2181,9.03,66,20,7.72,AR,1683173156
423,ola,59.5833,151.2833,1.53,72,100,1.52,RU,1683173156
424,palampur,32.1167,76.5333,18.08,62,14,2.19,IN,1683173078
425,bambanglipuro,-7.95,110.2833,30.31,68,92,0.85,ID,1683173156
426,saint-pierre,-21.3393,55.4781,23.65,83,75,1.54,RE,1683173157
427,machali,-34.1833,-70.6667,11.36,52,0,0.58,CL,1683172947
428,mosquera,4.7059,-74.2302,9.05,93,68,2.06,CO,1683173157
429,haines junction,60.7522,-137.5108,4.97,45,69,5.66,CA,1683173158
430,beringovskiy,63.05,179.3167,-3.8,70,68,0.5,RU,1683173158
431,pauini,-7.7136,-66.9764,24.98,87,100,0.72,BR,1683173158
432,baruun-urt,46.6806,113.2792,1.88,75,100,8.76,MN,1683173159
433,qui nhon,13.7667,109.2333,30.69,60,96,5.03,VN,1683173070
434,kikwit,-5.041,18.8162,21.07,98,97,0.6,CD,1683173159
435,khanpur,28.6453,70.6567,32.45,32,92,3.47,PK,1683173159
436,jiuquan,39.7432,98.5174,14.84,19,69,4.52,CN,1683173160
437,sonoita,31.85,-112.8333,18.17,27,0,5.94,MX,1683173160
438,port hedland,-20.3167,118.5667,34.03,17,0,5.66,AU,1683173161
439,bahia blanca,-38.7196,-62.2724,16.57,35,54,5.81,AR,1683173161
440,robertsganj,24.7,83.0667,29.46,44,54,1.01,IN,1683173161
441,sibolga,1.7427,98.7792,29.59,72,98,1.82,ID,1683173162
442,verkhnyaya inta,65.9811,60.3094,6.18,82,75,2.63,RU,1683173163
443,churapcha,62.0025,132.4325,2.79,70,99,4.55,RU,1683173163
444,fasa,28.9383,53.6482,15.58,31,0,0.0,IR,1683173164
445,khawhai,23.3667,93.1167,26.03,35,95,1.64,IN,1683173164
446,ust-kan,50.9276,84.761,1.47,69,99,3.29,RU,1683173165
447,almunecar,36.7339,-3.6907,19.42,39,56,2.58,ES,1683173166
448,sidi ali,36.0998,0.4206,15.3,90,56,3.07,DZ,1683173166
449,pangai,-19.8,-174.35,27.06,69,75,8.75,TO,1683173166
450,axim,4.8699,-2.2405,26.48,85,55,2.02,GH,1683173167
451,lensk,60.7253,114.9278,5.79,63,66,5.91,RU,1683173167
452,coquimbo,-29.9533,-71.3436,11.85,87,0,1.54,CL,1683172997
453,siderno,38.2779,16.302,14.66,84,40,3.92,IT,1683173167
454,khasan,42.4308,130.6434,17.85,54,17,4.16,RU,1683173168
455,codrington,-38.2667,141.9667,16.43,48,62,3.8,AU,1683173168
456,sur,22.5667,59.5289,27.73,76,3,3.02,OM,1683173168
457,townsville,-19.25,146.8,26.49,57,75,7.2,AU,1683173169
458,yerbogachen,61.2767,108.0108,4.64,79,96,5.02,RU,1683173169
459,iqaluit,63.7506,-68.5145,-3.15,79,75,3.09,CA,1683173170
460,naryan-mar,67.6713,53.087,0.17,99,100,4.34,RU,1683173170
461,viedma,-40.8135,-62.9967,13.48,38,34,5.22,AR,1683173170
462,biak,-0.9131,122.8766,28.72,75,55,1.56,ID,1683173171
463,sabla,12.7525,4.7077,30.75,29,12,2.96,NG,1683173171
464,oksfjord,70.2396,22.3479,1.1,79,100,4.47,NO,1683173171
465,mikhaylovka,50.06,43.2379,13.72,69,11,4.5,RU,1683173172
466,inhambane,-23.865,35.3833,20.65,81,1,2.43,MZ,1683173172
467,maldonado,-34.6667,-54.9167,14.52,89,0,1.93,UY,1683173173
468,condado,21.8767,-79.8403,25.16,82,100,1.12,CU,1683173173
469,cadillac,44.2519,-85.4012,2.66,93,0,0.0,US,1683173173
470,jinhua,29.1078,119.6547,31.5,52,60,1.74,CN,1683173174
471,sambava,-14.2667,50.1667,23.81,81,6,4.61,MG,1683173174
472,kahului,20.8947,-156.47,27.01,67,20,10.29,US,1683173174
473,ajaccio,42.0,8.9167,11.03,87,0,3.09,FR,1683173175
474,suntar,62.1444,117.6319,4.03,91,92,4.54,RU,1683173176
475,plaridel,14.8872,120.8572,33.95,46,67,5.01,PH,1683173176
476,manaure,11.7751,-72.4445,27.71,69,0,4.11,CO,1683173176
477,luanda,-8.8368,13.2343,27.0,83,75,3.09,AO,1683173177
478,gedo,9.0167,37.45,10.94,89,84,1.75,ET,1683173177
479,solnechnyy,50.7214,136.6319,13.89,21,80,7.57,RU,1683173178
480,morbach,49.8167,7.1167,7.18,81,0,3.09,DE,1683173178
481,ranong,9.9658,98.6348,33.96,55,79,0.72,TH,1683173178
482,koumac,-20.5667,164.2833,26.55,76,51,3.13,NC,1683173178
483,najran,17.4924,44.1277,22.36,22,84,2.28,SA,1683173179
484,tauberbischofsheim,49.6247,9.6628,7.84,91,88,2.21,DE,1683173179
485,kargil,34.5667,76.1,2.33,51,2,1.07,IN,1683173179
486,lincoln,40.8,-96.667,16.61,35,0,1.54,US,1683173155
487,merauke,-8.4667,140.3333,29.33,78,42,3.39,ID,1683173180
488,udachnyy,66.4167,112.4,4.14,51,84,6.56,RU,1683172901
489,kuala terengganu,5.3302,103.1408,32.73,67,20,2.24,MY,1683173180
490,millerovo,48.9226,40.3967,12.79,71,30,2.53,RU,1683173181
491,sanbu,33.4594,119.1453,25.84,81,99,6.63,CN,1683173181
492,holme,56.1138,10.1725,3.3,90,21,1.68,DK,1683173181
493,simbahan,6.3032,120.5836,28.69,74,100,2.52,PH,1683173182
494,alofi,-19.0595,-169.9187,23.94,94,75,5.14,NU,1683173182
495,peabiru,-23.9128,-52.3431,17.45,93,58,0.82,BR,1683173182
496,plouzane,48.3833,-4.6167,15.1,72,0,4.12,FR,1683173182
497,lishui,28.4604,119.9103,30.37,58,100,1.91,CN,1683172998
498,tahoua,14.8888,5.2692,28.82,27,0,1.77,NE,1683173183
499,goedereede,51.8175,3.9806,9.0,80,100,7.71,NL,1683173183
500,korla,41.7597,86.1469,8.57,57,100,9.61,CN,1683173183
501,perigueux,45.1833,0.7167,13.93,61,100,3.93,FR,1683173184
502,gualeguay,-33.1416,-59.3097,9.34,84,49,2.81,AR,1683173185
503,novopavlovka,51.2172,109.2091,9.75,19,100,2.18,RU,1683173185
504,saint-joseph,-21.3667,55.6167,23.04,80,47,4.46,RE,1683173185
505,poya,-21.35,165.15,26.64,76,33,2.57,NC,1683173186
506,portland,45.5234,-122.6762,17.24,74,100,1.79,US,1683173075
507,pangoa,-12.1167,-73.0,19.65,99,31,0.99,PE,1683173186
508,asfi,32.2994,-9.2372,18.51,79,98,4.07,MA,1683173187
509,kysyl-syr,63.8986,122.7617,2.96,84,100,4.6,RU,1683173187
510,aden,12.7794,45.0367,29.65,77,99,3.93,YE,1683173188
511,ust-nera,64.5667,143.2,1.25,74,97,2.74,RU,1683173188
512,mmabatho,-25.85,25.6333,11.98,82,90,3.6,ZA,1683173188
513,bilibino,68.0546,166.4372,-5.75,74,100,2.22,RU,1683173188
514,necochea,-38.5473,-58.7368,10.23,49,0,5.8,AR,1683173189
515,vanderhoof,54.0166,-124.0198,15.04,50,56,0.44,CA,1683173189
516,vanavara,60.34,102.2797,4.18,81,100,4.2,RU,1683173189
517,camapua,-19.5314,-54.0439,21.04,89,5,1.57,BR,1683173190
518,puerto suarez,-18.95,-57.8,21.28,83,20,1.22,BO,1683173190
519,namatanai,-3.6667,152.4333,29.06,72,100,1.78,PG,1683173190
520,the valley,18.217,-63.0578,26.92,76,100,5.85,AI,1683173014
521,west bay,19.3667,-81.4167,28.04,85,40,1.54,KY,1683173191
522,agirish,61.9247,63.0231,11.34,63,35,3.22,RU,1683173191
523,kinsale,51.7075,-8.5306,10.65,87,75,7.72,IE,1683173071
524,wanning,18.8003,110.3967,30.6,65,11,7.17,CN,1683173192
525,serebryansk,49.6925,83.2892,6.32,49,49,1.86,KZ,1683173193
526,baykit,61.67,96.37,5.82,83,100,2.89,RU,1683173193
527,mount gambier,-37.8333,140.7667,15.37,52,42,3.97,AU,1683173193
528,kaputa,-8.4689,29.6619,19.08,82,4,0.15,ZM,1683173193
529,callaway,30.153,-85.5699,21.66,81,0,3.6,US,1683173194
530,huarmey,-10.0681,-78.1522,23.5,84,85,4.81,PE,1683173194
531,laguna,38.421,-121.4238,15.59,60,75,1.54,US,1683173195
532,yambio,4.5721,28.3955,19.36,99,100,1.56,SS,1683173195
533,zomba,-15.386,35.3188,12.49,92,2,0.68,MW,1683173195
534,sitka,57.0531,-135.33,7.94,66,0,2.06,US,1683173196
535,karpathos,35.507,27.2132,18.98,63,67,7.2,GR,1683173196
536,lata,40.1629,-8.3327,14.49,98,10,1.55,PT,1683173196
537,paamiut,61.994,-49.6678,1.59,74,98,4.07,GL,1683173196
538,erzin,36.9559,36.2,17.76,40,3,2.24,TR,1683173132
539,christchurch,-43.5333,172.6333,20.18,71,75,4.12,NZ,1683173179
540,etchojoa,26.9167,-109.6333,24.75,38,100,1.94,MX,1683173197
541,lavrentiya,65.5833,-171.0,-4.36,77,99,1.58,RU,1683173197
542,tevriz,57.509,72.4042,16.13,32,34,4.58,RU,1683173197
543,kleive,62.7954,7.6359,1.18,80,20,3.09,NO,1683173198
544,santa cruz,-17.8,-63.1667,14.7,88,100,4.63,BO,1683173198
545,barentu,15.1139,37.5928,27.01,31,88,1.07,ER,1683173198
546,springfield,37.2153,-93.2982,12.21,64,0,1.54,US,1683172900
547,klyuchi,52.2667,79.1667,11.62,34,34,3.75,RU,1683173199
548,loreto,22.2667,-101.9667,20.93,23,100,3.25,MX,1683173199
549,boralday,43.3578,76.8594,6.92,29,0,2.0,KZ,1683173199
550,gushikawa,26.3544,127.8686,26.57,78,100,5.66,JP,1683173200
551,tezu,27.9167,96.1667,23.48,75,100,0.76,IN,1683173200
